Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
2006-08-03,38.479167511814126,78.77603998596055,70.98841273938338,9.587500591315653,78.44548837173654,54.381652919534616,33.35127047611931,28.368680400080866,36.995491842226095,49.808828925970325,56.55974320277154,25.588427600287,58.96604727070524,90.27249270733114,30.80261487969568,26.875734504194774,7.106597751143506,7.294013267538804,58.94134784403322,43.732738315718585,0.0,0.0,0.0,0.3090000871343642,1.3721332770320482,6.989488484287303,21.094280697660714,29.783946995352405,29.60524536850669,27.65933011169049,0.0,0.0,0.0,0.0,0.0,0.3799743905781768,24.39626668501011,20.435898088056906,17.749371706621076,11.840562061935437,0.0,0.0,0.0,3.484657064153045,0.0,0.0,15.05748600503003,14.505845508192674,10.91883932079855,0.0,0.0,0.102420955037609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4545992081376429,0.0319205205383197,0.000101436467479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377997410413366,0.8597517562726297,0.010541964975746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699711950029543,2.499229455295797,0.0,0.0,0.0,0.0,0.0,0.0,0.2143863196220641,1.018701811447016,0.0,0.0,0.0089543680946064,0.1512886315682826,5.328642263690054,2.8597836969681376,0.2818801292141995,1.4531290741994258,0.0,0.0,0.0,0.0,0.0,0.4162763965692641,1.2937152369295777,0.122600251509328,0.0196341330604893,1.7290935500900633,12.07528262178826,9.736571497124643,1.4176808866330637,0.0,0.0,0.0,0.0,0.0,1.2027943359868516,1.1833208624263134,3.159660799601884,4.0318705309721645,6.795661368492446,6.94130727837848e-05,0.0,0.0082772857448285,0.4464392740226595,0.9409164616052144,5.157146897910299,4.838180039619031,10.47946460998934,2.020964845212112,0.0,0.0,0.0,0.0012073341579445,0.5306277360911559,2.401958492232081,11.338021172264252,17.333460751545417,1.4077177480503495,0.0,0.2335429081608886,8.619697950658447,6.493896753384118,0.0
2006-08-04,47.53220922427299,75.73342413652806,72.3937599795023,0.0,59.39991892738069,53.81356691941642,36.14318140115135,18.74535674477594,4.3055669117262445,0.2346422249941114,0.0119950379360083,24.92748852861354,33.61890694066377,38.267422942002405,9.828279370911748,6.56569763988306,6.611777772764109,5.193908794720467,1.249652370510085,0.0,2.3518688291035077,0.0,0.0,0.0,0.0,5.158579101119629,1.9634265095380423,0.0054759627382723,0.092969689354207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068811718864995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-05,4.732523614303404,4.439535989510549,0.0,0.0,1.3458927936068867,4.905760739472256,2.636366771639523,0.1643378188668577,0.0,0.0,0.0,6.075863500707846,2.424376853253515,0.4203697256743275,0.0004682335476692,0.0,0.0,0.0,0.0,0.0,6.968082281763914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499198608314691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041722909090587,0.0,0.0,0.1355868346030187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242508131486038,0.7949996933426202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668810882107843,0.0681461882622257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185599461852183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929131133679931,0.990838694242428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5866008275341774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7155694424341708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163574869182767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-07,0.0,0.0,0.0,0.0,0.1774430095178609,0.0216371786608661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016117737565048,3.413781227604209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-08,0.0,0.0,0.0,0.0,0.1255951460735792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213397740881681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4164581574509319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38305716479388,1.4805272084964758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.752940033972552,0.4108712064764564,0.0,0.0404995954473551,0.0978137883900601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1546320265403571,0.0,0.0,0.0,0.3553150103369558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103693565045864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375389367656514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045626304771223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-13,0.0,0.0,0.0,0.0,5.899983822098334,0.0,0.0,0.0,3.218944972557169e-05,0.0,0.0,0.2180155236712776,6.729313636485291,0.2701695742689747,0.0,0.0,2.9731142429693977,9.574951186507931,6.636016168367602,0.0,0.0058111859979618,22.344903786694545,19.398388945027826,0.0,0.1301503645804043,10.960125392157888,7.377370540934112,28.30718644018234,24.169805084241773,0.8193903265642154,5.9198469269205765,59.972795450801335,30.900745837042415,15.187761338293184,8.442775133280199,35.66176271310533,55.92432971266192,93.4326689935108,44.2794773362529,31.800850434842403,12.85774021144296,41.50894420913815,76.52306827252889,143.31337846826366,43.356320049086726,13.781903947023006,45.35529874821856,39.13206061456123,40.71867431879411,23.86083023385932,9.12531979219507,83.0151825085632,6.684405025861317,29.31897832263408,106.70478146607864,114.86578223378068,37.1355085010535,22.372532467859376,33.51084124355611,24.59393715616317,7.335866361678579,15.394020203429571,12.425528964361952,49.12432949257078,62.45277318588966,76.50550753221988,3.0186053252803227,1.2524315717894543,1.3340427412281337,10.57053991452576,4.827748741710208,66.083937686697,106.33702112048238,48.616026629270216,66.48187757446065,27.995974413690075,0.0,3.5691093364266724,2.452561415716458,20.577029609101185,10.64962411416732,3.1059820309352166,3.6424742031173865,0.0,0.106770189242513,0.0,0.0179424330908307,0.0509686155303798,9.435192243623677,3.593711699890436,10.800452088667583,5.167525040332008,0.3288221440318286,0.0,0.0190996086637251,0.0,0.136533150248463,0.0,0.0,0.0,0.0,0.0,1.2079830360497146,0.0,0.0014084109190799,0.0,0.0699367371487091,0.0,0.0162227871027876,3.169488173637979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008893024546314,53.970427165800814,46.71002936589551,10.79505746306197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8683203015282466,1.6198354575543412,30.14273669476893,0.7621187321822805,0.4579066831046036,0.2324313467823186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480484160681614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991729762229384,0.0
2006-08-14,0.0,0.0,0.0,0.0,2.0225343034044885,0.0,0.0,0.0,0.0,0.0,0.0,37.477285230157314,17.882020650345485,2.676407408059749,0.0,0.0,0.0,0.0,0.0,0.0,80.99890505425185,15.048631650610274,1.1001101097198822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.78131748723734,30.719268174901167,3.8141659984069616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.27419635590319,48.16995327285344,0.2858081611698865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.024252978358426,22.369980431774213,1.1558173113663626,0.0004258766509777,0.0177484024991979,0.0,0.0307276058878898,0.1782933909430568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555722267139305,0.0106647325802383,25.63780070747002,7.359882953975093,5.148042431763989,0.4435031432830102,2.1492594797843343,1.047938781128228,0.447636763319992,1.99890299542244,0.0,0.0,0.0559025532577828,0.0839291306242605,0.0,0.0,0.0,0.0,0.0,0.0,9.855161263243026,14.751653882092668,2.277794906106322,0.2430728151358751,3.900625414520088,0.3210169211036706,1.4692883674103263,0.0,0.0031953715050775,0.0096836700889324,0.0,0.0,0.0,0.0,0.0,6.622020669782926,0.0,7.235202631080893,1.4833016769726566,0.5485933005671494,0.5165359860536061,0.0961994412677899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204432876835237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731252053109638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3116979806917923,0.0,0.0,0.0,0.0,4.133156341425329,0.1668427259639792,0.0
2006-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-16,0.0,0.0,1.0528959649785168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3771723486629018,0.0,0.0,0.786268171831487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.358189664373915,1.855779782554884,0.2280093980239763,1.630426923284167,0.0,0.0,0.0,0.0,0.0,1.3356646692429583e-09,0.1197958619453487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.098555664897221,0.0,0.0,0.0,0.6752810275744937,0.7323486943361754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320108126358066,1.8090568570052692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467937635775736,0.0,0.0,0.0,1.1273054797730888,0.0004078719870173,0.0042173833567457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205408277598381,0.0,0.0,0.0,0.3710395441371903,0.0,0.0,0.0,0.0,2.974666761006106,0.2468492178395988,0.0
2006-08-17,10.636227101159484,11.196438277778723,23.14605912020539,11.908820312168563,25.883651401366635,11.52011554321413,18.15156754919139,75.15694429462425,120.33974670359429,53.31678465105544,54.36002697804167,4.523886000817219,15.277849486480882,14.574761231944494,0.0027388986781363,33.994927035992944,130.44309199639818,123.57062431860916,84.13477151048502,31.25338184060274,4.149770715506385,20.168892117541105,13.649274760802491,0.0,2.5858791197643574,117.05665372570364,94.77819411612556,30.85243981566321,24.804000351235207,12.114096046884132,2.6300748511037564,40.80594063915579,12.302889682510044,1.838808647076963,0.8237666143740752,1.4974528484479266,1.868595936351687,2.750166533889425,3.190711260570797,3.914630999325099,0.1737758806094271,22.060333761054533,17.371005754185372,3.5803501913507234,3.108143236596521,0.0264311783867632,1.6920803403252271,2.3400620036663904,5.001776164810691,5.958842083177043,5.69675384490124,2.59021215321822,3.36127322508405,5.856610975393537,23.824358329346783,26.19575009983094,10.935204652570766,8.903711330259561,5.156251182545385,4.4189866288425685,5.498318922801774,8.148591245896977,3.1870868995539605,0.3487944916125698,0.0,1.590749924025117,6.736575751356627,8.590089331624688,7.6092221882153135,2.943902550757334,2.3426611089148093,24.07672034808956,24.132217882966504,17.883838801558063,9.623578663965322,0.2893155738543619,0.0,0.0995684461873636,0.265316910971609,3.4026881594151845,3.2363140250660307,1.6722585093641378,15.647818984891549,11.927614920416795,10.953020099254672,8.228349149323634,0.0,0.0,0.0,0.1571610060819768,0.0157931776531971,0.0,0.0,0.0,0.0,0.6415284445292686,0.0,0.0,2.093961255922338,6.954967412303448,1.3697619275949693,9.626190888177996,0.0715287430492035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019156729816161,0.0,0.0,22.41683836683855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154227639776076,0.0,0.0,0.0,0.0,3.42662454442335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262365871820834,4.475366346118933,0.7159421333253883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949776699877134,5.592353317973388,0.0,0.0,0.0,0.0,2.544916954930007,0.0,0.0,0.0
2006-08-18,0.0163872135787668,0.3124951263352209,0.0,0.0,22.81454775322761,4.006609386114986,0.0,0.0,0.0,0.0,0.0,26.411866379728384,32.085140349749224,20.89846028915578,1.775931097257068,0.0,0.0,0.0,0.0,0.0,34.2368434378536,12.109962522437849,4.088584870414232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3599615372816,20.67228300561044,3.924202322071256,1.3611290566785408,0.0,0.0,0.0,0.0,0.0,0.0,14.463692197118876,16.381842101367997,0.8020183502975666,0.0074822733214076,0.0956139973759823,2.8375001623183333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727746314754472,0.0,0.0,0.0,0.0098248671014096,0.0,0.0,0.0,0.0,0.0,0.0,0.0063048541436626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5920340729998046,0.5974979823782052,0.0,0.0,0.0,0.0,0.3432428937386682,0.0,0.1454598108318645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268262509637426,0.6727374071934724,0.0350356934522937,0.0,0.0,0.0,0.0,0.0,0.3263525783037858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5279871937266856,2.972862876470399,0.0,0.0,3.134742969397314,5.245286350568521,0.0,0.2725925102020347,0.0,0.0,0.0,3.762373664317969,0.3693537338264941,0.0,4.699266902283325,0.5927854026548488,0.079087360008169,13.75029313494232,11.160648055450528,2.496551426620717,0.0,0.0012304961498894,0.0,1.477850195054117,2.913513459868592,1.6878052933650398,1.0385506396304616,0.0139186671505851,4.236530986982888,0.0,2.3622077408693007,4.77135394352863,1.026432155607703,0.0,3.828594754209791,4.262843411703188,0.0,0.0,0.0,0.0,6.66940025161757,1.1689535253499572,2.829122292485603,3.278360576491532,0.0,0.0,0.0,2.261823350100259,5.6268520144113,1.1658947097707282,0.0
2006-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070669184132307,1.390495156738428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785824070501426,0.000765698689995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701466356272333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990232164587641,0.0,3.543314379961654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8638608908541,24.114881912353848,11.76433689370315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282017776526971,4.956572805033666,4.687971340141027,0.0,0.0,0.0,0.0,0.5306720250552307,0.0009758297602792,0.0,0.0,0.0291697171724004,0.0
